,location,total_sqft,bath,price,bhk
8410,Sarjapur  Road,2425.0,5.0,175.0,4
8411,Sarjapur  Road,1323.0,2.0,74.0,2
8412,Sarjapur  Road,2289.0,3.0,178.0,3
8415,Sarjapur  Road,2100.0,3.0,130.0,3
8416,Sarjapur  Road,702.0,1.0,35.8,1
8418,Sarjapur  Road,1800.0,3.0,128.0,3
8419,Sarjapur  Road,2275.0,4.0,187.0,3
8421,Sarjapur  Road,1026.0,2.0,60.8,2
8423,Sarjapur  Road,1216.0,2.0,70.0,2
8424,Sarjapur  Road,1112.0,2.0,62.0,2
8426,Sarjapur  Road,1157.0,2.0,69.0,3
8428,Sarjapur  Road,1026.0,2.0,60.8,2
8430,Sarjapur  Road,1600.0,3.0,120.0,3
8432,Sarjapur  Road,1346.0,2.0,74.03,2
8433,Sarjapur  Road,475.0,1.0,26.0,1
8436,Sarjapur  Road,1660.0,2.0,116.0,3
8439,Sarjapur  Road,1346.0,2.0,69.61,2
8440,Sarjapur  Road,2089.0,3.0,148.0,3
8441,Sarjapur  Road,1612.0,3.0,98.38,3
8442,Sarjapur  Road,1290.0,2.0,88.0,2
8443,Sarjapur  Road,1371.0,2.0,86.0,2
8444,Sarjapur  Road,2140.0,3.0,139.0,3
8445,Sarjapur  Road,1044.0,2.0,55.0,2
8447,Sarjapur  Road,2180.0,4.0,180.0,3
8448,Sarjapur  Road,1691.0,3.0,119.0,3
8449,Sarjapur  Road,2206.0,4.0,180.0,3
8450,Sarjapur  Road,1309.0,2.0,69.5,2
8451,Sarjapur  Road,1691.0,3.0,100.0,3
8452,Sarjapur  Road,1367.0,2.0,80.0,2
8455,Sarjapur  Road,1984.0,4.0,148.0,3
8457,Sarjapur  Road,1346.0,2.0,74.03,2
8459,Sarjapur  Road,1112.0,2.0,58.0,2
8460,Sarjapur  Road,1340.0,2.0,75.0,2
8461,Sarjapur  Road,3500.0,3.0,275.0,3
8463,Sarjapur  Road,1132.0,2.0,70.0,2
8465,Sarjapur  Road,2425.0,5.0,195.0,4
8466,Sarjapura - Attibele Road,1330.0,2.0,48.0,3
8467,Sarjapura - Attibele Road,1329.0,2.0,45.95,3
8468,Sarjapura - Attibele Road,829.0,2.0,22.8,2
8469,Sarjapura - Attibele Road,2400.0,3.0,85.0,3
8470,Sarjapura - Attibele Road,1033.0,2.0,28.41,2
8471,Sarjapura - Attibele Road,1676.0,3.0,52.0,3
8472,Sarjapura - Attibele Road,1800.0,3.0,90.0,3
8473,Sarjapura - Attibele Road,1308.0,2.0,37.0,2
8474,Sarjapura - Attibele Road,1073.0,2.0,31.77,2
8475,Sarjapura - Attibele Road,1330.0,2.0,49.0,3
8476,Sarjapura - Attibele Road,1090.0,2.0,37.0,2
8477,Sarjapura - Attibele Road,1126.0,2.0,36.0,2
8478,Sarjapura - Attibele Road,740.0,1.0,23.65,1
8479,Sarjapura - Attibele Road,1555.0,3.0,52.0,3
8480,Sector 1 HSR Layout,1840.0,3.0,155.0,3
8481,Sector 1 HSR Layout,1533.0,3.0,150.0,3
8482,Sector 1 HSR Layout,6000.0,1.0,276.0,1
8483,Sector 1 HSR Layout,1804.0,3.0,150.0,3
8484,Sector 1 HSR Layout,1720.0,3.0,83.0,3
8485,Sector 1 HSR Layout,1684.0,3.0,86.0,3
8486,Sector 2 HSR Layout,1296.0,2.0,75.0,2
8487,Sector 2 HSR Layout,794.0,1.0,60.0,1
8488,Sector 2 HSR Layout,1143.0,2.0,65.0,2
8489,Sector 2 HSR Layout,1665.0,3.0,110.0,3
8490,Sector 2 HSR Layout,1512.0,3.0,80.0,3
8491,Sector 2 HSR Layout,1332.0,2.0,101.0,2
8492,Sector 2 HSR Layout,1600.0,3.0,90.0,3
8493,Sector 2 HSR Layout,1231.0,2.0,66.0,2
8494,Sector 7 HSR Layout,3000.0,5.0,275.0,4
8495,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8496,Sector 7 HSR Layout,1760.0,3.0,145.0,3
8497,Sector 7 HSR Layout,3900.0,3.0,300.0,3
8498,Sector 7 HSR Layout,1163.0,2.0,98.86,2
8499,Sector 7 HSR Layout,1342.0,2.0,115.0,2
8500,Sector 7 HSR Layout,1760.0,3.0,160.0,3
8501,Sector 7 HSR Layout,1760.0,3.0,142.0,3
8502,Sector 7 HSR Layout,2400.0,2.0,195.0,3
8503,Sector 7 HSR Layout,1760.0,3.0,185.0,3
8504,Sector 7 HSR Layout,1162.0,2.0,98.77,2
8505,Seegehalli,901.0,2.0,35.14,2
8507,Seegehalli,800.0,1.0,50.0,2
8509,Seegehalli,1118.0,2.0,37.5,2
8510,Seegehalli,1200.0,2.0,62.0,3
8511,Seegehalli,1155.0,2.0,72.0,2
8512,Seegehalli,1830.0,4.0,82.0,3
8513,Seegehalli,4000.0,3.0,235.0,3
8516,Seegehalli,1096.0,2.0,41.0,2
8518,Seegehalli,920.0,2.0,27.0,2
8519,Seegehalli,1553.0,3.0,68.0,3
8520,Seegehalli,1639.0,3.0,120.0,3
8521,Seegehalli,3000.0,4.0,235.0,3
8522,Seegehalli,1134.0,2.0,45.0,2
8523,Seegehalli,1683.0,3.0,80.0,3
8524,Seegehalli,1176.0,2.0,50.0,2
8525,Seegehalli,3000.0,4.0,240.0,3
8526,Shampura,2650.0,4.0,150.0,4
8527,Shampura,1200.0,2.0,53.0,2
8528,Shampura,700.0,1.0,35.0,2
8529,Shampura,1400.0,3.0,70.0,3
8530,Shampura,1475.0,3.0,78.0,3
8531,Shampura,1700.0,3.0,75.0,3
8532,Shivaji Nagar,850.0,2.0,55.0,2
8533,Shivaji Nagar,1554.0,3.0,130.0,2
8534,Shivaji Nagar,2200.0,2.0,110.0,2
8535,Shivaji Nagar,3820.0,1.0,306.0,1
8536,Shivaji Nagar,703.0,2.0,49.5,2
8537,Shivaji Nagar,1460.0,2.0,90.0,3
8538,Shivaji Nagar,1226.0,2.0,60.0,3
8540,Singasandra,1030.0,2.0,55.0,2
8541,Singasandra,3850.0,6.0,195.0,4
8542,Singasandra,1100.0,2.0,52.0,2
8544,Singasandra,1300.0,2.0,65.0,2
8547,Singasandra,1010.0,2.0,40.0,2
8548,Singasandra,1375.0,2.0,58.0,2
8549,Singasandra,1120.0,2.0,60.0,2
8550,Singasandra,1510.0,3.0,75.0,3
8551,Singasandra,1179.0,2.0,56.0,2
8552,Singasandra,1416.0,2.0,67.0,2
8553,Singasandra,1476.0,2.0,73.0,3
8554,Singasandra,1139.7,2.0,45.0,2
8555,Singasandra,1465.0,2.0,60.0,2
8557,Singasandra,1653.0,3.0,85.0,3
8558,Somasundara Palya,1255.0,2.0,67.0,2
8559,Somasundara Palya,1448.0,2.0,68.0,2
8561,Somasundara Palya,1178.0,2.0,73.0,2
8562,Somasundara Palya,1260.0,2.0,60.0,2
8563,Somasundara Palya,1033.0,2.0,48.0,2
8564,Somasundara Palya,1329.0,2.0,70.0,2
8565,Somasundara Palya,2372.0,3.0,140.0,3
8566,Somasundara Palya,1185.0,2.0,70.0,2
8570,Somasundara Palya,2400.0,3.0,140.0,4
8571,Somasundara Palya,1650.0,3.0,95.0,3
8572,Somasundara Palya,1186.0,2.0,72.0,2
8574,Sompura,825.0,2.0,33.0,2
8575,Sompura,1025.0,2.0,37.0,3
8576,Sompura,1020.0,2.0,41.0,2
8577,Sompura,1126.0,2.0,39.0,2
8578,Sompura,825.0,2.0,32.0,2
8579,Sompura,1360.0,2.0,45.0,3
8580,Sompura,1350.0,2.0,47.0,3
8581,Sompura,2150.0,3.0,85.0,4
8583,Sonnenahalli,896.0,2.0,43.75,2
8584,Sonnenahalli,1120.0,2.0,43.0,2
8585,Sonnenahalli,1100.0,2.0,44.0,2
8586,Sonnenahalli,1011.0,2.0,50.53,2
8587,Sonnenahalli,614.0,1.0,30.715,1
8588,Sonnenahalli,1484.0,3.0,74.18,3
8589,Sonnenahalli,1610.0,3.0,80.48,3
8590,Sonnenahalli,1415.0,2.0,65.0,3
8591,Sonnenahalli,1268.0,2.0,58.0,2
8592,Sonnenahalli,1268.0,2.0,56.0,2
8593,Sonnenahalli,605.0,1.0,30.24,1
8594,Sonnenahalli,1484.0,3.0,75.0,3
8595,Subramanyapura,929.0,2.0,50.17,2
8596,Subramanyapura,1200.0,2.0,52.0,2
8597,Subramanyapura,975.0,2.0,58.0,2
8598,Subramanyapura,1277.0,2.0,55.0,2
8599,Subramanyapura,985.0,2.0,58.0,2
8600,Subramanyapura,1245.0,2.0,68.0,3
8601,Subramanyapura,1313.0,2.0,73.0,2
8602,Subramanyapura,1313.0,2.0,66.5,2
8603,Subramanyapura,1255.0,2.0,79.0,3
8604,Subramanyapura,1330.0,3.0,72.0,3
8605,Subramanyapura,929.0,2.0,48.0,2
8606,Subramanyapura,950.0,2.0,55.0,2
8607,Subramanyapura,929.0,2.0,56.0,2
8609,Subramanyapura,1260.0,2.0,76.0,3
8611,Subramanyapura,960.0,2.0,55.0,2
8612,Subramanyapura,1260.0,2.0,73.0,3
8614,Subramanyapura,1278.0,3.0,70.0,3
8615,Subramanyapura,929.0,2.0,49.0,2
8616,Subramanyapura,1260.0,2.0,75.0,3
8617,Subramanyapura,1000.0,2.0,45.0,2
8619,Subramanyapura,929.0,1.0,51.0,2
8620,Subramanyapura,1880.0,3.0,110.0,3
8622,Sultan Palaya,1100.0,2.0,45.0,2
8623,Sultan Palaya,900.0,2.0,45.0,2
8624,Sultan Palaya,1765.0,3.0,80.0,3
8625,Sultan Palaya,1009.0,2.0,65.0,2
8626,Sultan Palaya,5000.0,5.0,325.0,4
8627,Sultan Palaya,1070.0,2.0,49.0,2
8628,TC Palaya,1475.0,3.0,98.0,3
8629,TC Palaya,1200.0,2.0,60.0,2
8634,TC Palaya,1240.0,2.0,60.0,2
8635,TC Palaya,1500.0,2.0,100.0,3
8636,TC Palaya,1200.0,2.0,65.0,2
8637,TC Palaya,1200.0,2.0,70.0,2
8638,TC Palaya,900.0,2.0,55.0,2
8641,TC Palaya,4800.0,3.0,302.0,4
8642,TC Palaya,1000.0,2.0,64.0,2
8644,TC Palaya,900.0,2.0,55.0,2
8645,TC Palaya,1200.0,2.0,66.0,2
8648,TC Palaya,900.0,2.0,55.0,2
8650,TC Palaya,900.0,2.0,55.0,2
8653,TC Palaya,1200.0,2.0,65.0,2
8654,TC Palaya,1500.0,2.0,75.0,2
8656,TC Palaya,1000.0,2.0,70.0,2
8657,TC Palaya,1100.0,2.0,65.0,2
8661,TC Palaya,1800.0,2.0,80.0,2
8663,TC Palaya,1200.0,2.0,70.0,2
8664,TC Palaya,1350.0,1.0,55.0,1
8665,TC Palaya,900.0,2.0,55.0,2
8666,TC Palaya,900.0,2.0,55.0,2
8667,TC Palaya,1082.0,2.0,64.0,2
8671,TC Palaya,1152.0,2.0,55.0,2
8675,Talaghattapura,1868.0,3.0,131.0,3
8676,Talaghattapura,2038.0,3.0,120.0,3
8677,Talaghattapura,2106.0,3.0,126.0,3
8678,Talaghattapura,1868.0,3.0,121.0,3
8679,Talaghattapura,2106.0,3.0,126.0,3
8680,Talaghattapura,1868.0,3.0,135.0,3
8681,Talaghattapura,1856.0,3.0,135.0,3
8682,Talaghattapura,1868.0,3.0,120.0,3
8683,Talaghattapura,1804.0,3.0,115.0,3
8684,Talaghattapura,1856.0,3.0,135.0,3
8685,Talaghattapura,2254.0,3.0,153.0,3
8686,Talaghattapura,2106.0,3.0,148.0,3
8687,Talaghattapura,1856.0,3.0,135.0,3
8688,Talaghattapura,2273.0,3.0,159.0,3
8689,Talaghattapura,2099.0,3.0,147.0,3
8690,Talaghattapura,1100.0,2.0,50.0,2
8691,Talaghattapura,1100.0,2.0,49.49,2
8692,Talaghattapura,1575.0,3.0,80.0,3
8693,Talaghattapura,2273.0,3.0,145.0,3
8694,Talaghattapura,1175.0,2.0,62.0,2
8695,Talaghattapura,1804.0,3.0,127.0,3
8696,Talaghattapura,1062.0,2.0,42.48,2
8697,Talaghattapura,2038.0,3.0,122.0,3
8698,Talaghattapura,1800.0,3.0,84.0,3
8699,Talaghattapura,2265.0,3.0,159.0,3
8700,Talaghattapura,2099.0,3.0,134.0,3
8701,Thanisandra,510.0,1.0,25.25,1
8702,Thanisandra,1296.0,2.0,80.0,2
8704,Thanisandra,2144.0,3.0,145.0,3
8706,Thanisandra,445.0,1.0,28.0,1
8707,Thanisandra,1296.0,2.0,83.0,2
8709,Thanisandra,2144.0,3.0,135.0,3
8711,Thanisandra,1093.0,2.0,70.0,2
8712,Thanisandra,1265.0,2.0,79.0,3
8713,Thanisandra,1651.0,3.0,97.38,3
8714,Thanisandra,1265.0,2.0,85.0,2
8715,Thanisandra,510.0,1.0,25.25,1
8716,Thanisandra,776.0,2.0,48.145,1
8717,Thanisandra,1564.0,3.0,101.0,3
8719,Thanisandra,1847.0,3.0,123.0,3
8721,Thanisandra,1697.0,3.0,114.0,3
8723,Thanisandra,3500.0,5.0,160.0,6
8724,Thanisandra,1573.0,3.0,95.0,3
8725,Thanisandra,1917.0,3.0,122.0,3
8726,Thanisandra,693.0,1.0,34.3,1
8727,Thanisandra,1098.0,2.0,68.0,2
8728,Thanisandra,760.0,1.0,50.3,1
8731,Thanisandra,2002.0,3.0,112.0,3
8736,Thanisandra,1697.0,3.0,115.0,3
8737,Thanisandra,1380.0,1.0,62.1,1
8738,Thanisandra,923.0,1.0,60.84,1
8740,Thanisandra,923.0,1.0,45.69,1
8742,Thanisandra,1296.0,2.0,72.0,2
8744,Thanisandra,1698.0,3.0,102.0,3
8745,Thanisandra,1411.0,3.0,93.04,3
8746,Thanisandra,1996.0,3.0,135.0,3
8747,Thanisandra,1801.0,3.0,115.0,3
8748,Thanisandra,1265.0,2.0,82.0,2
8750,Thanisandra,1917.0,4.0,113.0,3
8751,Thanisandra,662.0,1.0,42.0,1
8753,Thanisandra,1948.0,3.0,130.0,3
8755,Thanisandra,1098.0,2.0,74.0,2
8757,Thanisandra,1564.0,3.0,104.0,3
8763,Thanisandra,2127.0,3.0,135.0,3
8765,Thanisandra,1276.0,2.0,75.0,2
8766,Thanisandra,693.0,1.0,34.3,1
8767,Thanisandra,2259.0,5.0,135.0,4
8768,Thanisandra,1265.0,2.0,78.0,2
8770,Thanisandra,934.0,2.0,55.0,2
8771,Thanisandra,1056.0,2.0,68.0,2
8772,Thanisandra,1595.0,3.0,110.0,3
8773,Thanisandra,1411.0,3.0,93.15,3
8774,Thanisandra,1093.0,2.0,68.1,2
8776,Thanisandra,1093.0,2.0,72.0,2
8778,Thanisandra,1698.0,3.0,107.0,3
8779,Thanisandra,1564.0,3.0,105.0,3
8780,Thanisandra,1265.0,2.0,83.0,2
8781,Thanisandra,784.0,1.0,35.285,1
8782,Thanisandra,965.0,2.0,56.0,2
8783,Thanisandra,1546.0,3.0,95.0,3
8784,Thanisandra,777.0,1.0,38.535,1
8785,Thanisandra,1697.0,3.0,110.0,3
8786,Thanisandra,1492.0,3.0,88.0,3
8787,Thanisandra,2072.0,3.0,122.0,3
8788,Thanisandra,1880.0,3.0,120.0,3
8789,Thanisandra,760.0,1.0,50.0,1
8791,Thanisandra,933.0,2.0,58.0,1
8792,Thanisandra,1917.0,3.0,110.0,3
8793,Thanisandra,1996.0,4.0,123.0,3
8794,Thanisandra,1183.0,2.0,77.25,2
8795,Thanisandra,1491.0,3.0,88.0,3
8797,Thanisandra,662.0,1.0,29.0,1
8799,Thanisandra,1564.0,3.0,100.0,3
8800,Thanisandra,662.0,1.0,45.0,1
8801,Thanisandra,1573.0,3.0,98.0,3
8802,Thanisandra,1262.0,2.0,83.0,3
8803,Thanisandra,1056.0,2.0,65.0,2
8805,Thanisandra,1702.0,3.0,115.0,3
8806,Thanisandra,1343.0,2.0,75.0,2
8807,Thanisandra,1935.0,4.0,122.0,3
8808,Thanisandra,933.0,2.0,55.0,2
8809,Thanisandra,1183.0,2.0,77.3,2
8810,Thanisandra,662.0,1.0,38.0,1
8811,Thanisandra,1265.0,2.0,72.0,2
8812,Thanisandra,1595.0,3.0,105.0,3
8814,Thanisandra,580.0,1.0,27.5,1
8815,Thanisandra,2087.0,4.0,139.0,3
8817,Thanisandra,1098.0,2.0,71.0,2
8818,Thanisandra,1411.0,3.0,93.25,3
8821,Thanisandra,1732.0,3.0,112.0,3
8822,Thanisandra,933.0,1.0,61.0,1
8823,Thanisandra,1702.0,3.0,107.0,3
8824,Thanisandra,747.0,1.0,34.355,1
8825,Thanisandra,2030.0,4.0,125.0,3
8827,Thanisandra,1948.0,4.0,129.0,4
8828,Thanisandra,1573.0,3.0,90.0,3
8829,Thanisandra,1056.0,2.0,70.0,2
8830,Thanisandra,1595.0,3.0,96.0,3
8833,Thanisandra,1245.0,2.0,83.05,2
8834,Thanisandra,1261.0,2.0,80.0,3
8835,Thanisandra,1884.0,4.0,117.0,3
8836,Thanisandra,965.0,2.0,54.0,2
8837,Thanisandra,1930.0,4.0,122.0,3
8838,Thanisandra,777.0,1.0,38.46,1
8840,Thanisandra,1930.0,4.0,120.0,3
8841,Thanisandra,760.0,1.0,50.4,1
8842,Thanisandra,663.0,1.0,32.82,1
8843,Thanisandra,1801.0,3.0,115.0,3
8844,Thanisandra,1806.0,6.0,116.0,3
8845,Thanisandra,3671.0,4.0,220.0,4
8847,Thanisandra,1305.0,2.0,90.0,2
8848,Thanisandra,1965.0,4.0,125.0,3
8849,Thanisandra,1573.0,3.0,100.0,3
8852,Thanisandra,1917.0,4.0,130.0,4
8854,Thigalarapalya,3122.0,6.0,230.0,4
8856,Thigalarapalya,1297.0,2.0,103.0,2
8857,Thigalarapalya,1418.0,2.0,95.0,2
8858,Thigalarapalya,3122.0,6.0,235.0,4
8859,Thigalarapalya,3122.0,6.0,245.0,4
8861,Thigalarapalya,1418.0,2.0,103.0,2
8862,Thigalarapalya,1418.0,2.0,101.0,2
8863,Thigalarapalya,1418.0,2.0,104.0,2
8865,Thigalarapalya,3122.0,5.0,225.0,4
8866,Thigalarapalya,2912.0,6.0,210.0,4
8867,Thigalarapalya,1418.0,2.0,103.0,2
8868,Thigalarapalya,2072.0,4.0,159.0,3
8870,Thigalarapalya,1418.0,2.0,106.0,2
8872,Thigalarapalya,1418.0,2.0,104.0,2
8873,Thigalarapalya,3122.0,6.0,237.0,4
8874,Thigalarapalya,1418.0,2.0,105.0,2
8875,Thigalarapalya,1418.0,2.0,104.0,2
8878,Thigalarapalya,1418.0,2.0,106.0,2
8879,Thigalarapalya,2072.0,4.0,155.0,3
8880,Thigalarapalya,1830.0,4.0,135.0,3
8881,Thigalarapalya,1418.0,2.0,105.0,2
8882,Thigalarapalya,2072.0,4.0,160.0,3
8886,Thigalarapalya,2072.0,4.0,160.0,3
8887,Thigalarapalya,2072.0,4.0,155.0,3
8888,Thigalarapalya,3122.0,6.0,235.0,4
8889,Thigalarapalya,2072.0,4.0,153.0,3
8891,Thigalarapalya,2072.0,4.0,157.0,3
8892,Thigalarapalya,1418.0,2.0,105.0,2
8893,Thigalarapalya,3362.0,5.0,249.0,4
8894,Thigalarapalya,3122.0,6.0,245.0,4
8897,Thigalarapalya,4190.0,4.0,325.0,4
8901,Thigalarapalya,1400.0,2.0,105.0,2
8903,Thigalarapalya,1297.0,2.0,98.0,2
8905,Thubarahalli,3800.0,4.0,239.0,4
8906,Thubarahalli,1200.0,2.0,78.0,2
8907,Thubarahalli,1128.0,2.0,75.0,2
8908,Thubarahalli,1185.0,2.0,65.0,2
8909,Thubarahalli,975.0,2.0,55.0,2
8910,Thubarahalli,1330.0,2.0,75.0,2
8911,Thubarahalli,1085.0,2.0,70.0,2
8912,Thubarahalli,1216.0,2.0,80.0,2
8913,Thubarahalli,1200.0,2.0,79.0,2
8914,Thubarahalli,1200.0,2.0,80.0,2
8915,Thubarahalli,1200.0,2.0,79.55,2
8917,Thubarahalli,2625.0,3.0,175.0,3
8918,Thubarahalli,975.0,2.0,50.0,2
8920,Thubarahalli,1584.0,3.0,101.0,3
8921,Thyagaraja Nagar,800.0,1.0,100.0,1
8922,Thyagaraja Nagar,2000.0,4.0,145.0,5
8923,Thyagaraja Nagar,1270.0,2.0,95.25,3
8924,Thyagaraja Nagar,1040.0,2.0,68.0,2
8925,Tindlu,1500.0,2.0,87.0,3
8926,Tindlu,7500.0,7.0,400.0,7
8927,Tindlu,1357.0,2.0,65.0,3
8928,Tindlu,1500.0,3.0,87.0,3
8929,Tindlu,1370.07,3.0,65.0,3
8930,Tindlu,1165.0,2.0,59.8,2
8931,Tindlu,1050.0,2.0,55.0,2
8932,Tindlu,1100.0,2.0,55.0,2
8933,Tumkur Road,1500.0,3.0,95.0,3
8934,Tumkur Road,1779.0,3.0,112.0,3
8935,Tumkur Road,1586.0,3.0,100.0,3
8936,Tumkur Road,1098.0,2.0,72.0,2
8937,Tumkur Road,1354.0,3.0,90.0,3
8938,Tumkur Road,1240.0,2.0,84.0,3
8939,Tumkur Road,1239.0,2.0,82.0,2
8940,Tumkur Road,1246.0,2.0,82.0,2
8941,Tumkur Road,1500.0,3.0,100.0,3
8943,Tumkur Road,1416.0,3.0,94.0,3
8944,Tumkur Road,1027.0,2.0,60.0,2
8945,Tumkur Road,1027.0,2.0,68.62,2
8946,Tumkur Road,1459.0,2.0,95.0,3
8947,Tumkur Road,992.0,2.0,60.0,2
8948,Tumkur Road,1066.0,2.0,52.5,2
8949,Tumkur Road,1240.0,2.0,79.0,3
8950,Tumkur Road,1441.0,2.0,95.0,3
8951,Tumkur Road,1240.0,2.0,83.0,3
8952,Tumkur Road,1027.0,2.0,67.0,2
8954,Tumkur Road,1354.0,3.0,85.86,3
8955,Ulsoor,2135.0,3.0,215.0,3
8956,Ulsoor,1275.0,2.0,120.0,2
8957,Ulsoor,1020.0,3.0,110.0,3
8958,Ulsoor,1200.0,2.0,60.0,2
8959,Ulsoor,1180.0,2.0,100.0,2
8960,Ulsoor,1340.0,3.0,90.0,3
8961,Ulsoor,1500.0,2.0,125.0,3
8962,Ulsoor,2000.0,3.0,185.0,3
8963,Ulsoor,1255.0,2.0,120.0,2
8964,Ulsoor,1685.0,4.0,185.0,3
8966,Ulsoor,2135.0,3.0,170.0,3
8967,Ulsoor,1160.0,2.0,130.0,2
8968,Uttarahalli,1440.0,2.0,62.0,3
8969,Uttarahalli,1143.0,2.0,45.0,2
8970,Uttarahalli,1020.0,2.0,45.0,2
8971,Uttarahalli,1286.0,2.0,63.0,2
8972,Uttarahalli,1101.0,2.0,45.0,2
8974,Uttarahalli,1175.0,2.0,47.0,2
8975,Uttarahalli,1390.0,2.0,62.55,3
8976,Uttarahalli,1330.0,2.0,56.0,3
8977,Uttarahalli,1008.0,2.0,45.0,2
8978,Uttarahalli,1390.0,2.0,60.47,3
8979,Uttarahalli,1617.0,3.0,66.68,3
8980,Uttarahalli,1150.0,2.0,49.0,2
8981,Uttarahalli,1330.0,2.0,56.0,3
8982,Uttarahalli,1200.0,2.0,44.0,2
8985,Uttarahalli,882.0,2.0,30.0,2
8986,Uttarahalli,993.0,2.0,39.71,2
8987,Uttarahalli,1045.0,2.0,45.0,2
8988,Uttarahalli,850.0,2.0,37.93,2
8990,Uttarahalli,1345.0,2.0,57.0,3
8991,Uttarahalli,1089.0,2.0,43.55,2
8993,Uttarahalli,1279.0,2.0,48.0,2
8995,Uttarahalli,1425.0,2.0,64.0,3
8996,Uttarahalli,1155.0,2.0,40.42,2
8997,Uttarahalli,1050.0,2.0,42.0,2
8998,Uttarahalli,1300.0,2.0,55.0,3
8999,Uttarahalli,1250.0,2.0,55.0,3
9000,Uttarahalli,1200.0,3.0,50.0,3
9001,Uttarahalli,1085.0,2.0,43.0,2
9003,Uttarahalli,1175.0,2.0,47.0,2
9004,Uttarahalli,1175.0,2.0,47.0,2
9005,Uttarahalli,1215.0,2.0,52.85,3
9007,Uttarahalli,1325.0,2.0,53.0,2
9008,Uttarahalli,1300.0,2.0,60.0,3
9009,Uttarahalli,850.0,2.0,35.0,2
9011,Uttarahalli,1360.0,2.0,61.2,3
9012,Uttarahalli,1134.0,2.0,45.36,2
9014,Uttarahalli,1320.0,2.0,55.44,3
9015,Uttarahalli,1390.0,2.0,61.16,3
9016,Uttarahalli,1090.0,2.0,45.0,2
9017,Uttarahalli,1050.0,2.0,42.0,2
9018,Uttarahalli,1123.0,2.0,48.0,2
9019,Uttarahalli,1329.0,2.0,56.0,3
9020,Uttarahalli,938.0,2.0,35.0,2
9023,Uttarahalli,1100.0,1.0,45.0,2
9024,Uttarahalli,1125.0,2.0,47.0,2
9026,Uttarahalli,1390.0,2.0,62.55,3
9028,Uttarahalli,1180.0,2.0,41.3,2
9030,Uttarahalli,1160.0,2.0,45.0,2
9031,Uttarahalli,1280.0,2.0,60.0,3
9033,Uttarahalli,1190.0,2.0,53.55,2
9034,Uttarahalli,1330.0,2.0,57.0,3
9035,Uttarahalli,1560.0,3.0,74.0,3
9037,Uttarahalli,1125.0,2.0,48.0,2
9038,Uttarahalli,1320.0,2.0,55.44,3
9040,Uttarahalli,1160.0,2.0,40.6,2
9042,Uttarahalli,1065.0,2.0,42.59,2
9043,Uttarahalli,1075.0,2.0,46.76,2
9044,Uttarahalli,1155.0,2.0,40.6,2
9047,Uttarahalli,1215.0,2.0,52.85,3
9049,Uttarahalli,1180.0,2.0,41.3,2
9052,Uttarahalli,1002.0,2.0,40.08,2
9053,Uttarahalli,1002.0,2.0,40.08,2
9054,Uttarahalli,1075.0,2.0,40.0,2
9056,Uttarahalli,1155.0,2.0,40.43,2
9057,Uttarahalli,1025.0,2.0,35.88,2
9058,Uttarahalli,1125.0,2.0,47.65,2
9059,Uttarahalli,1300.0,2.0,55.0,2
9060,Uttarahalli,1025.0,2.0,35.88,2
9061,Uttarahalli,980.0,2.0,45.0,2
9062,Uttarahalli,1125.0,2.0,47.0,2
9067,Uttarahalli,1175.0,2.0,47.0,2
9070,Uttarahalli,1525.0,2.0,62.82,3
9073,Uttarahalli,1213.0,2.0,48.0,2
9075,Uttarahalli,900.0,2.0,35.0,2
9076,Uttarahalli,1065.0,2.0,42.6,2
9079,Uttarahalli,1125.0,2.0,47.0,2
9080,Uttarahalli,1270.0,2.0,55.25,3
9081,Uttarahalli,1270.0,2.0,55.25,3
9082,Uttarahalli,1107.0,2.0,45.0,2
9083,Uttarahalli,1200.0,2.0,55.0,2
9085,Uttarahalli,1500.0,3.0,68.0,3
9086,Uttarahalli,1120.0,2.0,50.0,2
9087,Uttarahalli,1150.0,2.0,46.0,2
9088,Uttarahalli,1330.0,2.0,58.0,3
9090,Uttarahalli,1050.0,2.0,42.0,2
9091,Uttarahalli,1125.0,2.0,48.0,2
9092,Uttarahalli,1345.0,2.0,57.0,3
9093,Uttarahalli,1345.0,2.0,57.0,3
9095,Uttarahalli,1037.0,2.0,36.0,2
9097,Uttarahalli,1000.0,2.0,39.5,2
9098,Uttarahalli,1125.0,1.0,45.0,2
9099,Uttarahalli,1308.0,2.0,53.0,3
9100,Uttarahalli,1160.0,2.0,40.58,2
9102,Uttarahalli,1000.0,2.0,35.0,2
9103,Uttarahalli,1330.0,2.0,57.0,3
9104,Uttarahalli,1125.0,2.0,47.0,2
9105,Uttarahalli,1165.0,1.0,42.09,2
9106,Uttarahalli,1260.0,2.0,55.0,2
9107,Uttarahalli,1284.0,2.0,53.36,2
9108,Uttarahalli,1150.0,2.0,45.99,2
9110,Uttarahalli,1290.0,2.0,56.12,3
9111,Uttarahalli,1328.0,2.0,56.0,3
9112,Uttarahalli,1040.0,2.0,36.4,2
9113,Uttarahalli,1290.0,2.0,56.12,3
9115,Uttarahalli,1075.0,2.0,46.76,2
9116,Uttarahalli,1345.0,2.0,57.0,3
9117,Varthur,1160.0,2.0,44.0,2
9118,Varthur,1385.0,2.0,80.0,2
9120,Varthur,1024.0,2.0,42.0,2
9121,Varthur,1125.0,2.0,40.0,2
